,GOVEFFECT[1],GOVEFFECT[5],GOVEFFECT[6],GOVEFFECT[7],GOVEFFECT[8],GOVEFFECT[9],GOVEFFECT[10],GOVEFFECT[11],GOVEFFECT[12],GOVEFFECT[13],GOVEFFECT[14],GOVEFFECT[15],GOVEFFECT[16]
,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5,Index 0-5
,Base,FS_ALB_2030,FS_ALB_2050,FS_SM_2030,FS_SM_2050,FW_ALB_2030,FW_ALB_2050,FW_SM_2030,FW_SM_2050,FWS_ALB_2030,FWS_ALB_2050,FWS_SM_2030,FWS_SM_2050
 2019,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732,          1,732
 2020,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715,          1,715
 2021,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730,          1,730
 2022,          1,759,          1,758,          1,758,          1,758,          1,758,          1,758,          1,758,          1,758,          1,758,          1,758,          1,758,          1,758,          1,758
 2023,          1,777,          1,776,          1,776,          1,776,          1,776,          1,776,          1,776,          1,776,          1,776,          1,776,          1,776,          1,776,          1,776
 2024,          1,798,          1,798,          1,798,          1,797,          1,798,          1,798,          1,798,          1,797,          1,798,          1,797,          1,798,          1,797,          1,797
 2025,          1,817,          1,817,          1,817,          1,817,          1,817,          1,817,          1,817,          1,817,          1,817,          1,817,          1,817,          1,816,          1,817
 2026,          1,837,          1,837,          1,837,          1,838,          1,837,          1,837,          1,837,          1,838,          1,837,          1,838,          1,837,          1,838,          1,838
 2027,          1,858,          1,859,          1,858,          1,859,          1,859,          1,858,          1,858,          1,859,          1,858,          1,859,          1,858,          1,861,          1,859
 2028,          1,879,          1,880,          1,879,          1,881,          1,880,          1,879,          1,879,          1,881,          1,880,          1,881,          1,880,          1,884,          1,881
 2029,          1,900,          1,903,          1,901,          1,904,          1,902,          1,901,          1,900,          1,904,          1,902,          1,903,          1,901,          1,908,          1,903
 2030,          1,921,          1,925,          1,923,          1,927,          1,924,          1,923,          1,922,          1,926,          1,924,          1,926,          1,923,          1,932,          1,926
 2031,          1,943,          1,948,          1,945,          1,950,          1,947,          1,945,          1,944,          1,949,          1,946,          1,949,          1,946,          1,956,          1,949
 2032,          1,965,          1,971,          1,968,          1,974,          1,970,          1,967,          1,966,          1,973,          1,969,          1,973,          1,968,          1,981,          1,973
 2033,          1,988,          1,995,          1,991,          1,998,          1,993,          1,991,          1,989,          1,998,          1,993,          1,997,          1,992,          2,008,          1,997
 2034,          2,013,          2,020,          2,016,          2,024,          2,018,          2,015,          2,014,          2,023,          2,018,          2,023,          2,017,          2,035,          2,023
 2035,          2,038,          2,047,          2,042,          2,051,          2,044,          2,041,          2,039,          2,050,          2,043,          2,049,          2,042,          2,063,          2,050
 2036,          2,064,          2,074,          2,069,          2,079,          2,072,          2,067,          2,065,          2,078,          2,071,          2,077,          2,069,          2,093,          2,078
 2037,          2,091,          2,102,          2,096,          2,108,          2,100,          2,095,          2,092,          2,106,          2,098,          2,106,          2,097,          2,123,          2,107
 2038,          2,118,          2,131,          2,124,          2,137,          2,128,          2,123,          2,120,          2,135,          2,127,          2,135,          2,125,          2,154,          2,136
 2039,          2,146,          2,160,          2,153,          2,167,          2,158,          2,151,          2,148,          2,165,          2,156,          2,164,          2,154,          2,185,          2,166
 2040,          2,174,          2,189,          2,182,          2,197,          2,187,          2,180,          2,177,          2,195,          2,185,          2,194,          2,183,          2,219,          2,197
 2041,          2,203,          2,219,          2,211,          2,229,          2,217,          2,208,          2,205,          2,226,          2,214,          2,225,          2,212,          2,254,          2,229
 2042,          2,232,          2,252,          2,242,          2,262,          2,249,          2,239,          2,235,          2,258,          2,246,          2,258,          2,244,          2,289,          2,263
 2043,          2,262,          2,284,          2,274,          2,295,          2,282,          2,270,          2,266,          2,291,          2,278,          2,291,          2,276,          2,324,          2,296
 2044,          2,294,          2,316,          2,306,          2,328,          2,314,          2,302,          2,297,          2,324,          2,311,          2,323,          2,308,          2,359,          2,330
 2045,          2,324,          2,348,          2,337,          2,361,          2,347,          2,333,          2,328,          2,357,          2,342,          2,356,          2,340,          2,393,          2,364
 2046,          2,355,          2,380,          2,369,          2,394,          2,379,          2,364,          2,359,          2,389,          2,375,          2,388,          2,372,          2,428,          2,398
 2047,          2,387,          2,413,          2,401,          2,428,          2,413,          2,396,          2,391,          2,423,          2,407,          2,422,          2,404,          2,462,          2,432
 2048,          2,418,          2,446,          2,433,          2,462,          2,446,          2,428,          2,423,          2,456,          2,440,          2,455,          2,437,          2,499,          2,467
 2049,          2,450,          2,480,          2,467,          2,497,          2,480,          2,461,          2,455,          2,490,          2,474,          2,489,          2,470,          2,535,          2,502
 2050,          2,483,          2,513,          2,500,          2,531,          2,514,          2,494,          2,488,          2,524,          2,508,          2,523,          2,504,          2,572,          2,538
 2051,          2,515,          2,547,          2,534,          2,566,          2,549,          2,527,          2,521,          2,558,          2,541,          2,557,          2,538,          2,608,          2,573
 2052,          2,548,          2,581,          2,567,          2,601,          2,584,          2,560,          2,554,          2,591,          2,575,          2,591,          2,571,          2,643,          2,608
 2053,          2,581,          2,614,          2,601,          2,635,          2,618,          2,593,          2,587,          2,625,          2,609,          2,624,          2,605,          2,679,          2,644
 2054,          2,614,          2,647,          2,634,          2,669,          2,652,          2,626,          2,620,          2,658,          2,642,          2,658,          2,638,          2,714,          2,679
 2055,          2,646,          2,680,          2,667,          2,703,          2,686,          2,659,          2,652,          2,692,          2,675,          2,691,          2,671,          2,748,          2,713
 2056,          2,678,          2,713,          2,700,          2,737,          2,720,          2,691,          2,685,          2,724,          2,708,          2,724,          2,704,          2,783,          2,748
 2057,          2,710,          2,745,          2,732,          2,770,          2,753,          2,723,          2,716,          2,757,          2,741,          2,756,          2,736,          2,816,          2,781
 2058,          2,741,          2,778,          2,764,          2,803,          2,786,          2,755,          2,748,          2,789,          2,773,          2,788,          2,769,          2,850,          2,815
 2059,          2,773,          2,809,          2,796,          2,836,          2,818,          2,786,          2,780,          2,820,          2,805,          2,820,          2,800,          2,882,          2,848
 2060,          2,804,          2,841,          2,827,          2,868,          2,850,          2,817,          2,811,          2,852,          2,836,          2,852,          2,832,          2,915,          2,881
 2061,          2,834,          2,872,          2,858,          2,900,          2,882,          2,848,          2,842,          2,883,          2,868,          2,883,          2,863,          2,947,          2,913
 2062,          2,865,          2,903,          2,889,          2,931,          2,914,          2,879,          2,872,          2,914,          2,898,          2,914,          2,894,          2,978,          2,945
 2063,          2,895,          2,933,          2,919,          2,962,          2,945,          2,909,          2,902,          2,944,          2,929,          2,944,          2,925,          3,009,          2,976
 2064,          2,924,          2,963,          2,949,          2,993,          2,976,          2,938,          2,932,          2,974,          2,959,          2,974,          2,955,          3,040,          3,007
 2065,          2,953,          2,992,          2,978,          3,023,          3,005,          2,967,          2,961,          3,003,          2,988,          3,004,          2,984,          3,070,          3,037
 2066,          2,982,          3,021,          3,007,          3,052,          3,035,          2,996,          2,990,          3,032,          3,017,          3,032,          3,013,          3,099,          3,067
 2067,          3,010,          3,049,          3,036,          3,081,          3,064,          3,024,          3,018,          3,060,          3,045,          3,061,          3,041,          3,127,          3,095
 2068,          3,038,          3,077,          3,064,          3,110,          3,092,          3,052,          3,046,          3,087,          3,073,          3,089,          3,069,          3,156,          3,124
 2069,          3,065,          3,105,          3,091,          3,138,          3,120,          3,079,          3,073,          3,115,          3,101,          3,116,          3,097,          3,183,          3,152
 2070,          3,091,          3,132,          3,118,          3,165,          3,147,          3,106,          3,100,          3,141,          3,128,          3,143,          3,124,          3,210,          3,179
 2071,          3,118,          3,159,          3,145,          3,192,          3,174,          3,132,          3,126,          3,168,          3,154,          3,170,          3,151,          3,236,          3,206
 2072,          3,144,          3,185,          3,171,          3,219,          3,201,          3,158,          3,153,          3,193,          3,180,          3,196,          3,177,          3,262,          3,232
 2073,          3,170,          3,210,          3,197,          3,245,          3,227,          3,184,          3,178,          3,219,          3,206,          3,221,          3,203,          3,287,          3,258
 2074,          3,195,          3,236,          3,222,          3,271,          3,252,          3,209,          3,204,          3,243,          3,231,          3,246,          3,228,          3,312,          3,283
 2075,          3,220,          3,260,          3,246,          3,296,          3,277,          3,234,          3,228,          3,268,          3,255,          3,271,          3,252,          3,336,          3,308
 2076,          3,244,          3,285,          3,271,          3,320,          3,302,          3,258,          3,253,          3,292,          3,279,          3,295,          3,276,          3,360,          3,332
 2077,          3,268,          3,308,          3,294,          3,345,          3,326,          3,282,          3,277,          3,315,          3,303,          3,319,          3,300,          3,384,          3,356
 2078,          3,292,          3,332,          3,318,          3,368,          3,350,          3,305,          3,300,          3,338,          3,326,          3,342,          3,324,          3,407,          3,380
 2079,          3,315,          3,355,          3,341,          3,392,          3,373,          3,329,          3,324,          3,361,          3,350,          3,366,          3,347,          3,430,          3,403
 2080,          3,339,          3,379,          3,365,          3,415,          3,397,          3,352,          3,347,          3,384,          3,372,          3,389,          3,370,          3,452,          3,426
 2081,          3,362,          3,401,          3,387,          3,438,          3,420,          3,375,          3,370,          3,406,          3,395,          3,411,          3,393,          3,475,          3,448
 2082,          3,385,          3,424,          3,410,          3,461,          3,443,          3,398,          3,393,          3,429,          3,418,          3,434,          3,415,          3,497,          3,471
 2083,          3,407,          3,446,          3,432,          3,483,          3,465,          3,420,          3,415,          3,451,          3,440,          3,456,          3,438,          3,519,          3,493
 2084,          3,430,          3,469,          3,455,          3,505,          3,487,          3,443,          3,437,          3,472,          3,462,          3,478,          3,460,          3,540,          3,515
 2085,          3,452,          3,491,          3,477,          3,527,          3,510,          3,465,          3,460,          3,494,          3,484,          3,500,          3,482,          3,562,          3,537
 2086,          3,475,          3,513,          3,499,          3,549,          3,532,          3,487,          3,482,          3,516,          3,506,          3,522,          3,505,          3,584,          3,559
 2087,          3,497,          3,535,          3,521,          3,571,          3,554,          3,509,          3,504,          3,538,          3,527,          3,544,          3,526,          3,605,          3,580
 2088,          3,518,          3,556,          3,543,          3,592,          3,575,          3,531,          3,525,          3,559,          3,548,          3,565,          3,548,          3,626,          3,601
 2089,          3,538,          3,577,          3,563,          3,612,          3,596,          3,551,          3,545,          3,579,          3,568,          3,585,          3,568,          3,645,          3,621
 2090,          3,558,          3,596,          3,582,          3,631,          3,615,          3,571,          3,565,          3,598,          3,588,          3,605,          3,588,          3,664,          3,640
 2091,          3,578,          3,616,          3,602,          3,650,          3,634,          3,590,          3,585,          3,617,          3,607,          3,624,          3,607,          3,683,          3,659
 2092,          3,597,          3,635,          3,621,          3,669,          3,653,          3,609,          3,604,          3,635,          3,626,          3,643,          3,626,          3,702,          3,678
 2093,          3,616,          3,654,          3,640,          3,688,          3,672,          3,628,          3,623,          3,654,          3,644,          3,662,          3,645,          3,720,          3,696
 2094,          3,634,          3,672,          3,658,          3,706,          3,691,          3,646,          3,641,          3,672,          3,662,          3,680,          3,663,          3,738,          3,714
 2095,          3,653,          3,690,          3,676,          3,724,          3,709,          3,665,          3,659,          3,690,          3,681,          3,698,          3,681,          3,756,          3,732
 2096,          3,671,          3,709,          3,695,          3,742,          3,727,          3,683,          3,677,          3,708,          3,699,          3,716,          3,700,          3,775,          3,750
 2097,          3,689,          3,727,          3,713,          3,760,          3,745,          3,701,          3,695,          3,725,          3,716,          3,734,          3,718,          3,793,          3,769
 2098,          3,707,          3,745,          3,731,          3,779,          3,763,          3,719,          3,714,          3,743,          3,734,          3,753,          3,736,          3,811,          3,787
 2099,          3,725,          3,763,          3,749,          3,797,          3,781,          3,737,          3,731,          3,761,          3,752,          3,771,          3,754,          3,829,          3,805
 2100,          3,743,          3,781,          3,767,          3,815,          3,799,          3,755,          3,749,          3,779,          3,770,          3,789,          3,772,          3,846,          3,823
